,ema3,ema13,ema144,high,low,close,open,start,end,buy,sell,loss,balance,date
1496939400.0,2739.983714285714,2746.001867913847,2780.755844872477,2748.001,2737.017,2744.969,2748.0,1496939400.0,1496941200.0,,,,489.7724869809,2017-06-08 21:30:00
1496941200.0,2744.267,2744.8437778056636,2780.564398182766,2746.0,2722.001,2726.0,2744.97,1496941200.0,1496943000.0,,,,489.7724869809,2017-06-08 22:00:00
1496943000.0,2734.5625714285716,2740.8050493605247,2780.057720916991,2744.0,2715.32,2744.0,2726.0,1496943000.0,1496944800.0,,,,489.7724869809,2017-06-08 22:30:00
1496944800.0,2738.9955714285716,2740.3565676912804,2779.8279974657203,2748.0,2730.992,2737.41,2747.979,1496944800.0,1496946600.0,,,,489.7724869809,2017-06-08 23:00:00
1496946600.0,2737.662857142857,2739.25457049932,2779.4855926805085,2747.994,2734.098,2738.4,2737.41,1496946600.0,1496948400.0,,,,489.7724869809,2017-06-08 23:30:00
1496948400.0,2738.9171428571426,2738.644269512639,2779.165855395671,2740.358,2730.67,2736.189,2738.399,1496948400.0,1496950200.0,,,,489.7724869809,2017-06-09 00:00:00
1496950200.0,2736.995142857143,2737.517907677673,2778.79151851258,2762.5,2730.683,2761.0,2736.189,1496950200.0,1496952000.0,,,,489.7724869809,2017-06-09 00:30:00
1496952000.0,2750.682571428571,2741.257102859612,2778.818127170509,2778.026,2753.999,2759.33,2760.0,1496952000.0,1496953800.0,,,,489.7724869809,2017-06-09 01:00:00
1496953800.0,2756.5012857142856,2744.254070981723,2778.7908177623954,2762.067,2741.843,2760.0,2759.321,1496953800.0,1496955600.0,,,,489.7724869809,2017-06-09 01:30:00
1496955600.0,2759.9514285714286,2746.5098328163126,2778.736746591064,2784.359,2759.999,2784.35,2760.0,1496955600.0,1496957400.0,,,,489.7724869809,2017-06-09 02:00:00
1496957400.0,2773.8185714285714,2753.3850815929113,2779.0415943281737,2793.0,2780.874,2791.807,2784.35,1496957400.0,1496959200.0,,,,489.7724869809,2017-06-09 02:30:00
1496959200.0,2785.1325714285713,2760.4744011455477,2779.5043704847494,2795.0,2786.97,2791.0,2789.3,1496959200.0,1496961000.0,,,,489.7724869809,2017-06-09 03:00:00
1496961000.0,2790.2805714285714,2766.1040374661807,2779.9219849437536,2812.0,2783.0,2803.02,2791.0,1496961000.0,1496962800.0,,,,489.7724869809,2017-06-09 03:30:00
1496962800.0,2797.9838571428577,2772.6023571204637,2780.509148225612,2817.49,2798.06,2809.124,2803.02,1496962800.0,1496964600.0,,,,489.7724869809,2017-06-09 04:00:00
1496964600.0,2804.790857142857,2779.247668167923,2781.1868588643424,2817.499,2802.688,2810.339,2809.124,1496964600.0,1496966400.0,,,,489.7724869809,2017-06-09 04:30:00
1496966400.0,2808.9462857142858,2785.566467000865,2781.846586617377,2819.924,2802.636,2807.0,2810.337,1496966400.0,1496968200.0,,,,489.7724869809,2017-06-09 05:00:00
1496968200.0,2808.2574285714286,2790.030626302731,2782.402956022147,2814.596,2802.11,2806.563,2808.001,1496968200.0,1496970000.0,,,,489.7724869809,2017-06-09 05:30:00
1496970000.0,2807.2272857142857,2793.931570730967,2782.8627718178045,2818.659,2802.112,2815.998,2806.143,1496970000.0,1496971800.0,,,,489.7724869809,2017-06-09 06:00:00
1496971800.0,2812.0168571428576,2798.811059585447,2783.525597669163,2833.3162,2815.997,2830.0,2816.0,1496971800.0,1496973600.0,,,,489.7724869809,2017-06-09 06:30:00
1496973600.0,2822.6512857142857,2805.3546260702683,2784.3597033694396,2850.257,2828.45,2834.384,2830.0,1496973600.0,1496975400.0,,,,489.7724869809,2017-06-09 07:00:00
1496975400.0,2830.504857142857,2811.135027964647,2785.121764663813,2854.49,2825.917,2839.512,2833.402,1496975400.0,1496977200.0,,,,489.7724869809,2017-06-09 07:30:00
1496977200.0,2836.6879999999996,2816.973536452825,2785.866608069939,2847.992,2824.36,2825.9,2839.512,1496977200.0,1496979000.0,,,,489.7724869809,2017-06-09 08:00:00
1496979000.0,2831.001142857143,2819.715518459128,2786.4041540734984,2830.008,2812.932,2814.428,2824.361,1496979000.0,1496980800.0,,,,489.7724869809,2017-06-09 08:30:00
1496980800.0,2821.2891428571425,2819.629621443023,2786.7774219943553,2827.8,2812.935,2821.594,2814.428,1496980800.0,1496982600.0,,,,489.7724869809,2017-06-09 09:00:00
1496982600.0,2820.161714285714,2820.5732327661913,2787.221627031806,2829.797,2815.534,2824.991,2821.583,1496982600.0,1496984400.0,,,,489.7724869809,2017-06-09 09:30:00
1496984400.0,2822.511428571429,2821.960898950691,2787.71984758971,2827.0,2815.464,2819.0,2824.988,1496984400.0,1496986200.0,0.17337134418513192,,,489.7724869809,2017-06-09 10:00:00
1496986200.0,2821.0822857142857,2821.893589128213,2788.179366474306,2822.355,2818.0,2818.001,2822.355,1496986200.0,1496988000.0,,0.1725747328,,488.2450853232,2017-06-09 10:30:00
1496988000.0,2819.2850000000003,2821.535085289999,2788.5626330027835,2818.998,2815.0,2818.995,2818.001,1496988000.0,1496989800.0,,,,487.7568402378,2017-06-09 11:00:00
1496989800.0,2818.711714285714,2821.364877365981,2788.9266543096883,2818.997,2806.997,2807.003,2818.994,1496989800.0,1496991600.0,,,,487.7568402378,2017-06-09 11:30:00
1496991600.0,2812.0004285714285,2819.31324737208,2789.10647685485,2812.327,2793.11,2804.276,2807.003,1496991600.0,1496993400.0,,,,487.7568402378,2017-06-09 12:00:00
1496993400.0,2807.157857142857,2817.1141661459224,2789.240484518967,2811.773,2798.0,2807.719,2804.276,1496993400.0,1496995200.0,,,,487.7568402378,2017-06-09 12:30:00
1496995200.0,2806.6330000000003,2815.587729249065,2789.4563859124605,2814.3,2808.74,2809.0,2811.0,1496995200.0,1496997000.0,,,,487.7568402378,2017-06-09 13:00:00
1496997000.0,2807.959142857143,2814.1792163985347,2789.6464989668216,2831.013,2809.0,2825.798,2809.0,1496997000.0,1496998800.0,,,,487.7568402378,2017-06-09 13:30:00
1496998800.0,2818.415857142857,2815.6479392530982,2790.0811734386198,2828.719,2813.0,2821.139,2825.798,1496998800.0,1497000600.0,0.04188800048866198,,,487.7568402378,2017-06-09 14:00:00
1497000600.0,2820.7360000000003,2816.023438429686,2790.4145750851308,2826.597,2810.453,2811.581,2821.14,1497000600.0,1497002400.0,,,,486.46570455515797,2017-06-09 14:30:00
1497002400.0,2816.342857142857,2815.0700984266036,2790.597677737355,2819.866,2808.0,2819.866,2811.581,1497002400.0,1497004200.0,,,,484.817562012682,2017-06-09 15:00:00
1497004200.0,2817.680714285714,2815.8762638113194,2790.947119862912,2830.0,2817.47,2822.94,2819.872,1497004200.0,1497006000.0,,,,486.246193626452,2017-06-09 15:30:00
1497006000.0,2820.439,2816.915327651256,2791.334301847079,2829.258,2820.002,2823.0,2822.94,1497006000.0,1497007800.0,,,,486.77626165068,2017-06-09 16:00:00
1497007800.0,2822.5351428571425,2817.740251764594,2791.6893450204434,2820.5,2812.9,2817.0,2820.02,1497007800.0,1497009600.0,,,,486.78660780599995,2017-06-09 16:30:00
1497009600.0,2819.5628571428574,2817.589986400882,2791.945228267207,2826.357,2815.0,2823.439,2817.946,1497009600.0,1497011400.0,,,,485.751992274,2017-06-09 17:00:00
1497011400.0,2821.5365714285717,2818.5465963607007,2792.2508320792267,2835.0,2818.202,2830.1,2820.875,1497011400.0,1497013200.0,,,,486.86230717575796,2017-06-09 17:30:00
1497013200.0,2826.3254285714283,2820.444252752199,2792.6327888189544,2844.526,2824.718,2841.008,2830.091,1497013200.0,1497015000.0,,,,488.01090285219993,2017-06-09 18:00:00
1497015000.0,2835.381571428571,2824.1387991159067,2793.164673051423,2847.985,2842.0,2847.351,2843.2,1497015000.0,1497016800.0,,,,489.89183388937596,2017-06-09 18:30:00
1497016800.0,2843.074285714286,2828.4135720303184,2793.761698422516,2857.049,2843.33,2854.998,2847.496,1497016800.0,1497018600.0,,,,490.985594942622,2017-06-09 19:00:00
1497018600.0,2850.814571428571,2833.263662435884,2794.594934369114,2860.0,2847.0,2847.001,2854.997,1497018600.0,1497020400.0,,,,492.30421243815596,2017-06-09 19:30:00
1497020400.0,2849.3358571428575,2836.0719486092407,2795.352319352714,2865.339,2844.463,2844.529,2847.001,1497020400.0,1497022200.0,,,,490.925242369922,2017-06-09 20:00:00
1497022200.0,2846.7308571428575,2837.697005085871,2796.046874037879,2858.81,2835.12,2844.32,2844.526,1497022200.0,1497024000.0,,,,490.498980770738,2017-06-09 20:30:00
1497024000.0,2844.762714285714,2839.1590996177824,2796.715495089107,2851.304,2830.0,2830.006,2844.321,1497024000.0,1497025800.0,,,,490.46294166304,2017-06-09 21:00:00
1497025800.0,2836.1704285714286,2838.2616094239706,2797.3258022834966,2838.327,2826.512,2834.761,2830.001,1497025800.0,1497027600.0,,0.055335922000000023,,487.99469387553194,2017-06-09 21:30:00
1497027600.0,2834.768,2838.0930486572506,2798.0445595628735,2850.437,2830.0,2848.781,2834.763,1497027600.0,1497029400.0,,,,487.5066991817,2017-06-09 22:00:00
1497029400.0,2842.093142857143,2840.195056348859,2798.9813659750157,2855.25,2838.059,2852.0,2849.547,1497029400.0,1497031200.0,0.058128176992790936,,,487.5066991817,2017-06-09 22:30:00
1497031200.0,2848.6175714285714,2842.526945989053,2799.8601714910924,2855.238,2812.901,2816.907,2852.007,1497031200.0,1497033000.0,,,,487.56950317760004,2017-06-09 23:00:00
1497033000.0,2831.487,2838.864883752212,2800.095108028427,2829.379,2812.9,2824.5,2816.906,1497033000.0,1497034800.0,,,0.1709570488,463.4197802572,2017-06-09 23:30:00
1497034800.0,2826.2591428571427,2836.836372768615,2800.4543987751395,2838.199,2822.194,2825.273,2824.5,1497034800.0,1497036600.0,,,,463.4197802572,2017-06-10 00:00:00
1497036600.0,2823.857,2835.077025151185,2800.790835147165,2839.179,2825.273,2836.03,2825.273,1497036600.0,1497038400.0,,,,463.4197802572,2017-06-10 00:30:00
1497038400.0,2831.3094285714287,2835.10236630246,2801.249432863913,2841.898,2823.822,2830.001,2836.03,1497038400.0,1497040200.0,,,,463.4197802572,2017-06-10 01:00:00
1497040200.0,2831.048142857143,2833.987431094452,2801.6783447845305,2840.0,2830.0,2834.48,2833.196,1497040200.0,1497042000.0,,,,463.4197802572,2017-06-10 01:30:00
1497042000.0,2833.4217142857146,2833.6011175507692,2802.0541035676138,2839.514,2822.195,2825.425,2834.487,1497042000.0,1497043800.0,,,,463.4197802572,2017-06-10 02:00:00
1497043800.0,2828.665857142857,2831.952871733562,2802.298388344893,2833.683,2807.476,2830.238,2830.234,1497043800.0,1497045600.0,,,,463.4197802572,2017-06-10 02:30:00
1497045600.0,2829.468857142857,2831.3898073272026,2802.6304424985237,2830.238,2810.168,2821.508,2825.34,1497045600.0,1497047400.0,,,,463.4197802572,2017-06-10 03:00:00
1497047400.0,2824.5618571428568,2829.470381202948,2802.7963045723754,2824.999,2806.526,2806.526,2821.508,1497047400.0,1497049200.0,,,,463.4197802572,2017-06-10 03:30:00
1497049200.0,2814.194,2825.6700050491577,2802.727253972567,2813.305,2795.448,2804.996,2806.526,1497049200.0,1497051000.0,,,,463.4197802572,2017-06-10 04:00:00
1497051000.0,2807.7920000000004,2822.054079607621,2802.6635519003908,2816.467,2799.001,2816.463,2800.653,1497051000.0,1497052800.0,,,,463.4197802572,2017-06-10 04:30:00
1497052800.0,2811.7671428571434,2820.5360342605964,2802.734212619933,2828.66,2811.02,2821.702,2816.464,1497052800.0,1497054600.0,,,,463.4197802572,2017-06-10 05:00:00
1497054600.0,2817.818571428572,2820.028241368748,2802.9306117807514,2828.992,2816.92,2819.0,2824.0,1497054600.0,1497056400.0,,,,463.4197802572,2017-06-10 05:30:00
1497056400.0,2819.4095714285713,2819.9279348089594,2803.13067067715,2828.46,2810.661,2828.458,2817.932,1497056400.0,1497058200.0,,,,463.4197802572,2017-06-10 06:00:00
1497058200.0,2824.790571428571,2821.234610956448,2803.476684306003,2834.997,2828.459,2832.073,2828.909,1497058200.0,1497060000.0,,,,463.4197802572,2017-06-10 06:30:00
1497060000.0,2829.1725714285712,2822.9343036279183,2803.876672956023,2839.919,2824.269,2834.21,2830.222,1497060000.0,1497061800.0,0.059841846072029345,,,463.4197802572,2017-06-10 07:00:00
1497061800.0,2832.7777142857144,2824.5046086437774,2804.3139206500646,2836.16,2827.692,2828.001,2834.199,1497061800.0,1497063600.0,,,,463.897836283682,2017-06-10 07:30:00
1497063600.0,2830.3567142857146,2824.95957801161,2804.594458283608,2833.31,2824.269,2829.73,2828.0,1497063600.0,1497065400.0,,,,462.88155955560427,2017-06-10 08:00:00
1497065400.0,2829.8759999999997,2825.535343476979,2804.922222877107,2832.01,2824.651,2824.651,2825.0,1497065400.0,1497067200.0,,,,463.164558824866,2017-06-10 08:30:00
1497067200.0,2826.5807142857143,2825.391781346352,2805.1827707011,2828.637,2812.169,2812.169,2824.651,1497067200.0,1497069000.0,,,,462.33323824153416,2017-06-10 09:00:00
1497069000.0,2818.2439999999997,2823.100640806587,2805.193730998757,2821.704,2812.579,2815.134,2816.833,1497069000.0,1497070800.0,,0.05551237419999999,,460.2902093931098,2017-06-10 09:30:00
1497070800.0,2815.6464285714287,2821.8206796020313,2805.276115147717,2819.696,2803.817,2808.896,2816.0,1497070800.0,1497072600.0,,,,459.8299191837,2017-06-10 10:00:00
1497072600.0,2811.145857142857,2820.0270472090197,2805.268396432272,2820.326,2802.787,2808.575,2805.293,1497072600.0,1497074400.0,,,,459.8299191837,2017-06-10 10:30:00
1497074400.0,2809.603714285714,2818.4707002571326,2805.2323768255947,2808.594,2797.391,2806.592,2803.69,1497074400.0,1497076200.0,,,,459.8299191837,2017-06-10 11:00:00
1497076200.0,2807.4877142857144,2816.5540387441024,2805.1790074418564,2819.532,2803.27,2818.299,2806.592,1497076200.0,1497078000.0,,,,459.8299191837,2017-06-10 11:30:00
1497078000.0,2813.565,2816.7275764610813,2805.386523737988,2821.969,2814.926,2819.398,2819.233,1497078000.0,1497079800.0,,,,459.8299191837,2017-06-10 12:00:00
1497079800.0,2817.254571428571,2817.1179240452843,2805.5741014018754,2820.688,2806.59,2806.988,2818.261,1497079800.0,1497081600.0,0.16309507177904645,,,459.8299191837,2017-06-10 12:30:00
1497081600.0,2812.149571428571,2815.192922315491,2805.565513357145,2820.816,2805.386,2805.386,2806.999,1497081600.0,1497083400.0,,0.1629319767,,457.3481034131796,2017-06-10 13:00:00
1497083400.0,2807.8454285714283,2813.197946021273,2805.5607425236954,2818.539,2800.0,2818.539,2807.096,1497083400.0,1497085200.0,,,,456.8907553098,2017-06-10 13:30:00
1497085200.0,2813.130857142857,2813.6121555753602,2805.7536296336925,2823.494,2812.461,2821.758,2818.539,1497085200.0,1497087000.0,,,,456.8907553098,2017-06-10 14:00:00
1497087000.0,2818.4994285714283,2814.636893715077,2805.975454644095,2825.0,2812.466,2818.369,2818.087,1497087000.0,1497088800.0,0.043578868553497505,,,456.8907553098,2017-06-10 14:30:00
1497088800.0,2819.361571428572,2814.917183664178,2806.1017758780567,2840.0,2817.89,2839.999,2818.369,1497088800.0,1497090600.0,,,,455.88567639421353,2017-06-10 15:00:00
1497090600.0,2831.2131428571424,2818.841909250213,2806.5851951752243,2861.629,2832.557,2860.989,2839.999,1497090600.0,1497092400.0,,,,459.38444010485847,2017-06-10 15:30:00
1497092400.0,2848.9032857142856,2825.949536089302,2807.3679440166698,2866.66,2850.0,2863.002,2860.99,1497092400.0,1497094200.0,,,,462.7796805249435,2017-06-10 16:00:00
1497094200.0,2859.1407142857142,2832.3081699011013,2808.1852688800013,2884.334,2859.756,2880.719,2860.757,1497094200.0,1497096000.0,,,,463.10529362478303,2017-06-10 16:30:00
1497096000.0,2872.8384285714283,2840.822607203594,2809.273221007722,2885.0,2866.999,2872.844,2880.719,1497096000.0,1497097800.0,,,,465.97110946673854,2017-06-10 17:00:00
1497097800.0,2873.6879999999996,2846.8275627433977,2810.201371469983,2892.76,2860.304,2889.72,2867.01,1497097800.0,1497099600.0,,,,464.69728772742604,2017-06-10 17:30:00
1497099600.0,2883.612428571428,2854.8052798797517,2811.391020793993,2907.275,2889.52,2903.001,2889.72,1497099600.0,1497101400.0,,,,467.42706749537996,2017-06-10 18:00:00
1497101400.0,2894.898285714286,2863.5756422466216,2812.7970886014023,2907.924,2876.813,2894.206,2903.995,1497101400.0,1497103200.0,,,,469.57533752964156,2017-06-10 18:30:00
1497103200.0,2896.0780000000004,2869.616450875287,2814.0581884273242,2904.917,2885.847,2886.33,2894.206,1497103200.0,1497105000.0,,,,468.152701060149,2017-06-10 19:00:00
1497105000.0,2890.9618571428573,2873.770059743631,2815.186757033428,2889.999,2865.897,2883.18,2889.917,1497105000.0,1497106800.0,,,,466.878717565695,2017-06-10 19:30:00
1497106800.0,2885.655142857143,2876.845841220098,2816.2703192479944,2891.538,2870.001,2871.162,2883.18,1497106800.0,1497108600.0,,,,466.36918886997,2017-06-10 20:00:00
1497108600.0,2876.762571428571,2877.2051232625363,2817.2242470834994,2873.837,2828.551,2833.011,2871.261,1497108600.0,1497110400.0,,0.1617551415,,464.42521557942297,2017-06-10 20:30:00
1497110400.0,2851.0782857142854,2871.1421413577473,2817.549187648695,2862.226,2827.653,2853.591,2833.012,1497110400.0,1497112200.0,,,,463.9607903638,2017-06-10 21:00:00
1497112200.0,2850.2211428571427,2869.4187910803744,2818.172803553326,2870.19,2829.054,2862.065,2856.57,1497112200.0,1497114000.0,,,,463.9607903638,2017-06-10 21:30:00
1497114000.0,2855.493285714286,2868.859384724053,2818.887894486277,2873.65,2843.386,2851.9,2862.064,1497114000.0,1497115800.0,,,,463.9607903638,2017-06-10 22:00:00
1497115800.0,2855.045857142857,2866.234316552968,2819.4229102639006,2879.128,2849.894,2856.61,2851.9,1497115800.0,1497117600.0,,,,463.9607903638,2017-06-10 22:30:00
1497117600.0,2856.0435714285713,2864.7171438914957,2820.055885604789,2860.328,2825.0,2839.659,2856.61,1497117600.0,1497119400.0,,,,463.9607903638,2017-06-10 23:00:00
1497119400.0,2846.2508571428575,2860.2235138081355,2820.4104897030375,2869.37,2839.659,2845.255,2839.66,1497119400.0,1497121200.0,,,,463.9607903638,2017-06-10 23:30:00
1497121200.0,2845.2782857142856,2857.471090985338,2820.8652609743735,2857.17,2836.066,2854.019,2848.839,1497121200.0,1497123000.0,,,,463.9607903638,2017-06-11 00:00:00
1497123000.0,2849.4635714285714,2856.1833181301777,2821.4516427192953,2851.0,2836.066,2843.373,2836.586,1497123000.0,1497124800.0,,,,463.9607903638,2017-06-11 00:30:00
1497124800.0,2846.683571428571,2853.026099144938,2821.896859466129,2857.372,2844.0,2855.87,2849.578,1497124800.0,1497126600.0,,,,463.9607903638,2017-06-11 01:00:00
1497126600.0,2852.035,2852.5791050359812,2822.554089033433,2859.95,2811.0,2812.131,2856.0,1497126600.0,1497128400.0,,,,463.9607903638,2017-06-11 01:30:00
1497128400.0,2829.091,2845.14931593272,2822.5615256618858,2846.0,2790.224,2834.78,2812.127,1497128400.0,1497130200.0,,,,463.9607903638,2017-06-11 02:00:00
1497130200.0,2831.3217142857143,2842.590719383796,2822.9962451746546,2845.987,2806.72,2806.727,2834.78,1497130200.0,1497132000.0,,,,463.9607903638,2017-06-11 02:30:00
1497132000.0,2815.5141428571433,2836.033165291529,2823.0523584730313,2850.001,2805.001,2830.0,2806.72,1497132000.0,1497133800.0,,,,463.9607903638,2017-06-11 03:00:00
